,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1498,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,6370,2,-220,-3.34,6550,6590,6340,50038,322983890,100914342620,15842126,KSQ
1499,304360,KR7304360001,에스바이오메딕스,KOSDAQ,기술성장기업부,8890,2,-50,-0.56,8940,9150,8630,135676,1195950810,100786605640,11337076,KSQ
1500,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,6870,2,-100,-1.43,6990,7000,6840,20118,138112870,100782611460,14669958,KSQ
1501,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,5890,2,-100,-1.67,5970,5990,5810,18510,108861650,100776015200,17109680,KSQ
1502,226440,KR7226440006,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0.0,0,0,0,0,0,100580954580,65739186,KSQ
1503,058860,KR7058860008,KTis,KOSPI,,2890,2,-130,-4.3,3015,3025,2870,428477,1254032730,100577780000,34802000,STK
1504,323280,KR7323280008,태성,KOSDAQ,벤처기업부,3985,2,-120,-2.92,4145,4150,3900,733910,2928491055,100570361550,25237230,KSQ
1505,006370,KR7006370001,대구백화점,KOSPI,,9280,2,-160,-1.69,9500,9530,9120,10067,92567690,100424550080,10821611,STK
1506,101930,KR7101930006,인화정공,KOSDAQ,투자주의환기종목(소속부없음),10750,2,-150,-1.38,11070,11070,10500,5742,61047110,100315828750,9331705,KSQ
1507,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,10590,2,-410,-3.73,10980,10980,10540,52191,557033110,100146410640,9456696,KSQ
1508,163730,KR7163730005,핑거,KOSDAQ,우량기업부,10720,2,-420,-3.77,11250,11250,10710,107847,1172300640,100138425120,9341271,KSQ
1509,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,10270,2,-750,-6.81,10870,10880,10150,511616,5333490240,100118080920,9748596,KSQ
1510,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),5200,2,-150,-2.8,5440,5440,5120,25086,130048020,100027475600,19236053,KSQ
1511,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,9810,2,-280,-2.78,10010,10010,9750,16269,159975210,99901116000,10183600,KSQ
1512,196490,KR7196490007,디에이테크놀로지,KOSDAQ,벤처기업부,2945,2,-95,-3.13,3040,3070,2915,283897,843954820,99782113040,33881872,KSQ
1513,098120,KR7098120009,마이크로컨텍솔,KOSDAQ,중견기업부,12000,2,-130,-1.07,12140,12330,11830,123090,1477822690,99753192000,8312766,KSQ
1514,438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,9020,2,-330,-3.53,9350,9350,8720,137485,1233807550,99729539800,11056490,KSQ
1515,006880,KR7006880009,신송홀딩스,KOSPI,,8430,1,350,4.33,8240,9170,7990,7604767,65875041270,99717272940,11828858,STK
1516,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,10170,2,-460,-4.33,10440,10660,10060,105271,1078428760,99716850000,9805000,KSQ
1517,187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,14170,2,-150,-1.05,14200,14430,13930,9926,140181040,99708749530,7036609,KSQ
1518,141000,KR7141000000,비아트론,KOSDAQ,우량기업부,8230,2,-220,-2.6,8450,8550,8170,30063,247554720,99704063300,12114710,KSQ
1519,024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,4820,2,-170,-3.41,5040,5040,4760,126449,613690890,99691086360,20682798,KSQ
1520,196300,KR7196300008,애니젠,KOSDAQ,기술성장기업부,16790,2,-160,-0.94,17120,17400,16600,30818,519494170,99687166260,5937294,KSQ
1521,052330,KR7052330008,코텍,KOSDAQ,벤처기업부,6400,2,-90,-1.39,6510,6510,6360,46556,298435210,99677132800,15574552,KSQ
1522,301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,8070,2,-160,-1.94,8300,8300,7930,135381,1085383820,99585462420,12340206,KSQ
1523,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,6510,2,-160,-2.4,6670,6710,6400,120570,783408950,99580885530,15296603,KSQ
1524,294140,KR7294140009,레몬,KOSDAQ,투자주의환기종목(소속부없음),2365,2,-195,-7.62,2585,2590,2350,509424,1225118610,99330000000,42000000,KSQ
1525,009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,15590,2,-460,-2.87,16020,16040,15590,13668,215670660,99308300000,6370000,KSQ
1526,217500,KR7217500008,러셀,KOSDAQ,벤처기업부,3120,2,-130,-4.0,3200,3280,3110,440523,1389505585,99253440000,31812000,KSQ
1527,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,6800,2,-230,-3.27,7030,7040,6800,51721,355517920,98966139200,14553844,KSQ
1528,145210,KR7145210001,다이나믹디자인,KOSPI,,5720,1,10,0.18,5800,5850,5310,297357,1651680420,98962251960,17301093,STK
1529,369370,KR7369370002,블리츠웨이,KOSDAQ,벤처기업부,2325,2,-5,-0.21,2390,2390,2245,24052,54732555,98796090150,42492942,KSQ
1530,095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2320,2,-30,-1.28,2350,2355,2285,131498,305041745,98788005840,42581037,KSQ
1531,033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,1150,2,-41,-3.44,1195,1210,1149,456645,533337324,98587566850,85728319,KSQ
1532,007980,KR7007980006,태평양물산,KOSPI,,1931,2,-74,-3.69,2005,2020,1921,649815,1270132552,98505703283,51012793,STK
1533,019590,KR7019590009,엠벤처투자,KOSDAQ,중견기업부,864,2,-49,-5.37,913,915,862,367455,326683196,98467092288,113966542,KSQ
1534,039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,11310,2,-620,-5.2,11930,11950,11310,66387,762503750,98328891180,8693978,KSQ
1535,027580,KR7027580000,상보,KOSDAQ,중견기업부,1661,2,-59,-3.43,1730,1734,1661,1433836,2405875373,98300104419,59181279,KSQ
1536,073010,KR7073010001,케이에스피,KOSDAQ,중견기업부,2715,2,-85,-3.04,2785,2820,2690,164675,450588930,98261977755,36192257,KSQ
1537,004540,KR7004540001,깨끗한나라,KOSPI,,2635,2,-210,-7.38,2820,2825,2620,515952,1402737485,98129226055,37240693,STK
1538,035000,KR7035000009,HS애드,KOSPI,,5920,2,-100,-1.66,6000,6090,5870,44041,261244400,98079061280,16567409,STK
1539,082210,KR7082210006,옵트론텍,KOSDAQ,중견기업부,4005,1,75,1.91,3925,4010,3755,327008,1271801780,98058199725,24483945,KSQ
1540,037440,KR7037440005,희림,KOSDAQ,우량기업부,7020,2,-200,-2.77,7220,7240,6970,187413,1321422390,97735774500,13922475,KSQ
1541,017040,KR7017040007,광명전기,KOSPI,,2255,2,-100,-4.25,2355,2360,2230,683863,1558271715,97726321825,43337615,STK
1542,016880,KR7016880007,웅진,KOSPI,,1220,2,-56,-4.39,1269,1275,1220,353347,437633849,97511037600,79927080,STK
1543,052790,KR7052790003,액토즈소프트,KOSDAQ,중견기업부,8600,2,-400,-4.44,8910,9000,8600,56226,490064850,97443486800,11330638,KSQ
1544,191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,12010,2,-620,-4.91,12890,12890,12010,24838,302932860,97387096340,8108834,KSQ
1545,277070,KR7277070009,린드먼아시아,KOSDAQ,중견기업부,7100,2,-20,-0.28,7220,7220,7060,209412,1491681220,97213200000,13692000,KSQ
1546,271830,KR7271830002,팸텍,KOSDAQ,벤처기업부,3370,2,-115,-3.3,3465,3500,3320,237964,800022500,97199622660,28842618,KSQ
1547,033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,5080,1,40,0.79,5110,5190,4935,809815,4088601470,97101314560,19114432,KSQ
1548,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,3505,2,-140,-3.84,3680,3680,3490,206589,729863615,97067736380,27694076,KSQ
1549,123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,3485,2,-110,-3.06,3565,3625,3450,536097,1892210040,97026108040,27841064,KSQ
1550,066410,KR7066410002,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,96978744678,84109926,KSQ
1551,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,836,2,-1,-0.12,837,851,827,197539,165091140,96971753956,115994921,KSQ
1552,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3160,2,-70,-2.17,3210,3225,3155,45117,143498435,96816332800,30638080,KSQ
1553,241770,KR7241770007,메카로,KOSDAQ,우량기업부,9490,1,510,5.68,9100,10420,9100,432790,4223905770,96728153600,10192640,KSQ
1554,019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,2005,2,-15,-0.74,2015,2040,2000,19374,38905395,96641000000,48200000,KSQ
1555,044820,KR7044820009,코스맥스비티아이,KOSPI,,10050,2,-140,-1.37,10220,10220,9950,14443,144912710,96519406050,9603921,STK
1556,037370,KR7037370004,EG,KOSDAQ,중견기업부,11160,2,-520,-4.45,11680,11680,11120,41260,463096390,96254687520,8624972,KSQ
1557,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,6020,2,-170,-2.75,6190,6250,6000,68251,412817410,96068646940,15958247,KSQ
1558,078000,KR7078000007,텔코웨어,KOSPI,,9900,2,-70,-0.7,10000,10000,9890,10125,100363230,96056789400,9702706,STK
1559,067830,KR7067830000,세이브존I&C,KOSPI,,2340,2,-5,-0.21,2345,2345,2290,93089,214317925,96035694300,41040895,STK
1560,011320,KR7011320009,유니크,KOSDAQ,중견기업부,4970,2,-120,-2.36,5120,5120,4920,87697,436718310,96023854150,19320695,KSQ
1561,036090,KR7036090009,위지트,KOSDAQ,중견기업부,811,2,-9,-1.1,821,835,802,2339918,1905452701,96016142324,118392284,KSQ
1562,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,6990,1,300,4.48,6730,7080,6600,1067395,7367308350,95868220470,13715053,KSQ
1563,322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,5800,2,-120,-2.03,5920,5920,5560,782959,4469759550,95812955000,16519475,KSQ
1564,000910,KR7000910000,유니온,KOSPI,,6120,1,10,0.16,6160,6170,5790,704120,4215098060,95543108280,15611619,STK
1565,204210,KR7204210009,모두투어리츠,KOSPI,,12200,1,210,1.75,11750,12260,11660,51279,611698070,95487143000,7826815,STK
1566,059210,KR7059210005,메타바이오메드,KOSDAQ,벤처기업부,4000,2,-185,-4.42,4185,4185,3935,682126,2742739170,95449404000,23862351,KSQ
1567,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,5740,2,-210,-3.53,5970,5980,5720,105699,612803080,95417701820,16623293,KSQ
1568,078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,8600,2,-440,-4.87,9010,9040,8590,145120,1264855450,95344579400,11086579,KSQ
1569,065710,KR7065710006,서호전기,KOSDAQ,우량기업부,18510,2,-220,-1.17,18760,18760,18510,4244,78780820,95326500000,5150000,KSQ
1570,413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,13220,2,-1280,-8.83,14700,14960,13090,240062,3311740090,95275746800,7206940,KSQ
1571,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,952,1,4,0.42,950,960,920,188481,175197583,95200000000,100000000,KSQ
1572,094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,6800,2,-160,-2.3,6940,6950,6750,45506,310050310,95200000000,14000000,KSQ
1573,011370,KR7011370004,서한,KOSDAQ,우량기업부,943,2,-21,-2.18,964,964,941,143927,136816463,95143857695,100894865,KSQ
1574,027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1759,2,-103,-5.53,1851,1888,1759,1463115,2637730582,94986000000,54000000,KSQ
1575,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,12800,3,0,0.0,12900,12950,12530,4517,57033810,94825830400,7408268,KSQ
1576,049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,2215,2,-95,-4.11,2305,2305,2175,367371,814291195,94812465875,42804725,KSQ
1577,002450,KR7002450005,삼익악기,KOSPI,,1045,2,-11,-1.04,1056,1056,1039,105037,109792653,94604806175,90530915,STK
1578,010600,KR7010600005,웰바이오텍,KOSPI,,1039,2,-39,-3.62,1074,1078,1034,1142058,1192130455,94469419873,90923407,STK
1579,258610,KR7258610005,케일럼,KOSDAQ,벤처기업부,3520,2,-115,-3.16,3635,3705,3470,84825,300192150,94290708160,26787133,KSQ
1580,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3485,2,-185,-5.04,3730,3730,3400,166477,578015760,94198797240,27029784,KSQ
1581,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,7930,2,-310,-3.76,8300,8350,7930,60530,484706590,93896624120,11840684,KSQ
1582,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,5290,2,-30,-0.56,5260,5360,5130,32424,169288980,93886295780,17747882,KSQ
1583,227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,10310,2,-130,-1.25,10440,10440,10280,18799,193830490,93829619160,9100836,STK
1584,365330,KR7365330000,에스와이스틸텍,KOSDAQ,중견기업부,3065,2,-115,-3.62,3235,3250,3035,442797,1372147355,93819650000,30610000,KSQ
1585,101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
1586,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,5000,2,-130,-2.53,5160,5160,4985,25930,130170780,93600000000,18720000,KSQ
1587,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,3455,2,-125,-3.49,3570,3570,3455,280167,977097620,93522786920,27068824,KSQ
1588,069510,KR7069510006,에스텍,KOSDAQ,벤처기업부,8570,1,20,0.23,8500,8740,8430,8045,69611310,93498700000,10910000,KSQ
1589,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1569,2,-11,-0.7,1624,1632,1550,279328,436422258,93488074224,59584496,KSQ
1590,347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2825,2,-60,-2.08,2860,2880,2800,252472,712913540,93239057200,33004976,KSQ
1591,003480,KR7003480001,한진중공업홀딩스,KOSPI,,3155,2,-45,-1.41,3200,3200,3120,24279,76532965,93166556860,29529812,STK
1592,056090,KR7056090004,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0,0.0,0,0,0,0,0,93078496760,78880082,KSQ
1593,080000,KR7080000003,에스엔유,KOSDAQ,우량기업부,2710,2,-110,-3.9,2810,2830,2700,163136,445696020,93014977700,34322870,KSQ
1594,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,18300,2,-630,-3.33,19080,19620,18300,419342,8018870120,92996793600,5081792,KSQ
1595,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,5290,2,-30,-0.56,5400,5400,5170,18826,98664590,92777850340,17538346,KSQ
1596,296160,KR7296160005,프로젠,KONEX,일반기업부,8020,2,-600,-6.96,8630,8630,7330,12167,98871970,92651050000,11552500,KNX
1597,305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,5920,2,-110,-1.82,6030,6090,5780,28180,166109230,92569050880,15636664,KSQ
1598,106080,KR7106080005,하이소닉,KOSDAQ,중견기업부,5950,2,-350,-5.56,6280,6280,5770,75580,449048220,92067687950,15473561,KSQ
1599,100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5810,2,-70,-1.19,5900,6150,5780,1276453,7587271600,91972433630,15830023,KSQ
1600,039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,3430,2,-135,-3.79,3520,3560,3430,69718,241471860,91950160610,26807627,KSQ
1601,158430,KR7158430009,아톤,KOSDAQ,벤처기업부,4070,2,-115,-2.75,4160,4200,4035,173151,705904895,91886904450,22576635,KSQ
1602,031820,KR7031820004,콤텍시스템,KOSPI,,759,2,-29,-3.68,785,789,756,698660,536866307,91878062694,121051466,STK
1603,048430,KR7048430003,유라테크,KOSDAQ,중견기업부,7960,2,-150,-1.85,8190,8190,7850,39063,310006930,91699200000,11520000,KSQ
1604,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,570,2,-20,-3.39,591,595,562,1024479,584744494,91666742790,160818847,KSQ
1605,465770,KR7465770006,STX그린로지스,KOSPI,,12780,1,640,5.27,12460,14430,12380,4331970,58978471370,91645788960,7171032,STK
1606,244920,KR7244920005,에이플러스에셋,KOSPI,,4050,2,-40,-0.98,4080,4080,4035,18418,74571500,91561156650,22607693,STK
1607,430690,KR7430690008,한싹,KOSDAQ,벤처기업부,16800,2,-430,-2.5,17430,17590,16750,53917,921300410,91520940000,5447675,KSQ
1608,225190,KR7225190008,삼양옵틱스,KOSDAQ,우량기업부,9000,2,-170,-1.85,9240,9240,8940,27848,251023470,91347192000,10149688,KSQ
1609,201490,KR7201490000,미투온,KOSDAQ,중견기업부,2920,2,-135,-4.42,3055,3070,2900,209308,618700895,91272688400,31257770,KSQ
1610,014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
1611,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,6820,2,-240,-3.4,6980,7010,6710,17650,120037940,91143844000,13364200,STK
1612,452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,6500,2,-470,-6.74,6970,7130,6300,1546784,10211517130,90964282500,13994505,KSQ
1613,000220,KR7000220004,유유제약,KOSPI,,5340,2,-40,-0.74,5430,5550,5300,342020,1857834730,90952754340,17032351,STK
1614,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,12650,2,-150,-1.17,12810,12940,12300,56130,702966840,90555341250,7158525,KSQ
1615,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5880,2,-70,-1.18,5940,5950,5820,10657,62355800,90552000000,15400000,KSQ
1616,226340,KR7226340008,본느,KOSDAQ,중견기업부,2570,2,-75,-2.84,2645,2680,2550,902400,2339094860,90491797120,35210816,KSQ
1617,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2770,2,-100,-3.48,2870,2885,2760,322076,896431985,90171424970,32552861,KSQ
1618,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,7540,2,-110,-1.44,7650,8410,7340,2269041,17672518120,90121850000,11952500,KSQ
1619,007110,KR7007110000,일신석재,KOSPI,,1162,2,-46,-3.81,1208,1208,1153,967384,1133549158,90004580820,77456610,STK
1620,038680,KR7038680005,에스넷,KOSDAQ,중견기업부,4665,2,-100,-2.1,4800,4800,4645,132790,623800105,89928026040,19277176,KSQ
1621,008970,KR7008970006,동양철관,KOSPI,,756,2,-13,-1.69,772,772,756,231217,175789473,89877279240,118885290,STK
1622,065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,5260,2,-170,-3.13,5430,5490,5260,52086,277126330,89779247480,17068298,KSQ
1623,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1265,2,-37,-2.84,1305,1310,1264,411563,525504167,89399140105,70671257,KSQ
1624,353590,KR7353590003,오토앤,KOSDAQ,중견기업부,6930,2,-230,-3.21,7190,7190,6880,59811,416044100,89227700100,12875570,KSQ
1625,142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,4220,2,-130,-2.99,4395,4395,4170,124376,525779200,89114934260,21117283,KSQ
1626,092440,KR7092440007,기신정기,KOSPI,,3050,2,-20,-0.65,3070,3075,3025,49499,150558605,89060000000,29200000,STK
1627,066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,9590,2,-410,-4.1,9960,10080,9480,134333,1302392370,88914845390,9271621,KSQ
1628,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,5530,2,-270,-4.66,5750,5810,5490,249328,1399471970,88874233700,16071290,KSQ
1629,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,3775,2,-125,-3.21,3970,3970,3770,104387,398604155,88868418825,23541303,KSQ
1630,347770,KR7347770000,핌스,KOSDAQ,벤처기업부,3885,2,-95,-2.39,3980,3980,3850,108209,420679975,88799608170,22857042,KSQ
1631,009200,KR7009200007,무림페이퍼,KOSPI,,2125,2,-55,-2.52,2165,2180,2125,104897,224768725,88419783750,41609310,STK
1632,038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,6490,2,-600,-8.46,6940,6940,6370,1375657,9052160810,88409778380,13622462,KSQ
1633,083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,10410,2,-210,-1.98,10670,10720,9880,82103,850839160,88388416020,8490722,KSQ
1634,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1915,2,-95,-4.73,1991,1999,1905,543968,1056752070,88145829910,46029154,KSQ
1635,009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,5000,2,-40,-0.79,5190,5710,5000,1609416,8784434230,88000000000,17600000,KSQ
1636,321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3115,2,-260,-7.7,3220,3250,3050,1803470,5618540830,87818341660,28192084,KSQ
1637,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5780,2,-240,-3.99,6000,6060,5750,162030,946060850,87685490000,15170500,KSQ
1638,101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,6460,2,-350,-5.14,6740,7170,6430,1097834,7437313860,87210000000,13500000,KSQ
1639,002140,KR7002140002,고려산업,KOSPI,,3495,1,290,9.05,3220,3495,3170,3261941,11383921820,87163290375,24939425,STK
1640,090410,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,1891,2,-58,-2.98,1951,1960,1886,403451,769310420,87145023645,46084095,KSQ
1641,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,8270,2,-140,-1.66,8400,8410,8240,31767,263316560,87083100000,10530000,KSQ
1642,417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,22300,2,-1050,-4.5,23350,23350,22200,25112,565213600,87078155000,3904850,KSQ
1643,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,8820,2,-220,-2.43,9040,9040,8800,15031,133230640,87016602960,9865828,KSQ
1644,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,8030,2,-250,-3.02,8320,8320,7860,51741,415101120,86886109640,10820188,KSQ
1645,016090,KR7016090003,대현,KOSPI,,1962,2,-37,-1.85,1999,1999,1952,203584,401402460,86881892220,44282310,STK
1646,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2755,1,155,5.96,2620,2950,2595,17709745,49442280405,86872164230,31532546,KSQ
1647,080530,KR7080530009,코디,KOSDAQ,벤처기업부,2745,2,-5,-0.18,2695,3130,2440,3405272,9538267620,86862066300,31643740,KSQ
